name,address,lat,lon,coordinate_source,outdoor_seating,outdoor_seating_source,category,osm_type,osm_id,osm_name,osm_address,osm_outdoor_seating_raw,google_place_id,google_name,google_address,google_outdoor_seating,google_price_level,google_price_range,google_rating,google_user_rating_count,google_maps_uri,google_match_distance_m,google_match_name_similarity
OISHI Sushi - Sydhavn,"Teglholmens Østkaj 71, 2450 København",55.6492057,12.5548316,osm,yes,osm,cafe,node,7287901878,Bows & Balloons,,yes,ChIJxUewTapVUkYRAoG8x2lcT0w,OISHI Sushi - Sydhavn,"Teglholmens Østkaj 71, 2450 København",False,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.5,141,https://maps.google.com/?cid=5498715279435006210&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,20.4,0.278
OLIOLI Østerbro,"Østerbrogade 43, 2100 København",55.7006247,12.5771509,osm,yes,osm+google,cafe,node,6069084513,Olioli,,yes,ChIJ8zbW1alTUkYRvYYgSDr-TNM,OLIOLI Østerbro,"Østerbrogade 43, 2100 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",3.9,141,https://maps.google.com/?cid=15225823966504453821&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,5.1,0.571
ORSA coffee,"Vesterbrogade 46, 1620 København",55.6724726,12.5552798,osm,yes,google,cafe,node,12836275601,Orsa Coffee,,no,ChIJlQAqd8ZTUkYRYCZeolcsZ9Q,ORSA coffee,"Vesterbrogade 46, 1620 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4.7,558,https://maps.google.com/?cid=15305250613539776096&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,0.1,1.0
Oberra,"Skjolds Pl. 2, 4, 2200 København",55.7034731,12.549995,osm,yes,google,cafe,node,10722325879,Oberra,,,ChIJ5yxNk-5TUkYRjmkkXhocIYM,Oberra,"Skjolds Pl. 2, 4, 2200 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""500""}}",4.1,169,https://maps.google.com/?cid=9448864392774183310&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,1.6,1.0
Ocak,"Vesterbrogade 149, 1620 København",55.6701676,12.5378425,osm,yes,google,cafe,node,4008454825,OCAK,,,ChIJURBJEplTUkYRY0ebiZCJv6o,Ocak,"Vesterbrogade 149, 1620 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4.6,92,https://maps.google.com/?cid=12303703960876435299&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,2.3,1.0
Okko Kitchen & Sport,"Læderstræde 28, 1201 København",55.6780225,12.5775409,osm,yes,google,cafe,node,4017359905,OKKO Café og Bar,,,ChIJC9p-LxFTUkYR8oQ-MePfudI,Okko Kitchen & Sport,"Læderstræde 28, 1201 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4,260,https://maps.google.com/?cid=15184413785533089010&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,3.6,0.541
Old English Pub,"Vesterbrogade 2B, 1620 København",55.6755287,12.5664591,osm,yes,google,pub,node,895777978,The Old English Pub,,,ChIJZ1frdbFTUkYRpvQU6pfFi2A,Old English Pub,"Vesterbrogade 2B, 1620 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4,2648,https://maps.google.com/?cid=6956871305661838502&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,4.6,0.882
Olise,"Vesterbrogade 41, 1620 København",55.6723895,12.5566281,osm,yes,google,restaurant,node,13456726585,Olise,,,ChIJRXw5e9FTUkYRBl3I0gQYD1Y,Olise,"Vesterbrogade 41, 1620 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""400""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""900""}}",4.7,40,https://maps.google.com/?cid=6201201620907744518&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,3.2,1.0
Olivers No. 3,"Enghave Pl. 3, 1669 København",55.6669443,12.5477015,osm,yes,google,bar,node,9585572021,No 3,,,ChIJbxKEEjpTUkYRmUciJA1bb5g,Olivers No. 3,"Enghave Pl. 3, 1669 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",3.8,54,https://maps.google.com/?cid=10984098128178857881&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,6.6,0.5
Oliver’s Oase,"Frederiksberg Allé 69, 1820 Frederiksberg",55.6744728,12.5337902,osm,yes,osm+google,cafe,node,1793525259,Olivers Oase,,yes,ChIJ21zUV71TUkYRjLBmlFQnS_o,Oliver’s Oase,"Frederiksberg Allé 69, 1820 Frederiksberg",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4.3,151,https://maps.google.com/?cid=18035552376955777164&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,3.7,0.96
Orangeriet,"Kronprinsessegade 13, 1306 København",55.6845873,12.5821423,osm,yes,osm+google,restaurant,way,27212585,Orangeriet,,yes,ChIJ61OYYxlTUkYR7bcNs1KbxKU,Orangeriet,"Kronprinsessegade 13, 1306 København",True,PRICE_LEVEL_EXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""600""}}",4.2,513,https://maps.google.com/?cid=11944842891187042285&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,8.8,1.0
Original Coffee,"Vesterbrogade 3, 1630 København",55.672758,12.5686877,osm,yes,google,cafe,node,10828202002,Original Coffee Koncertsalen,,,ChIJN1ce7RJTUkYR6ZRebcRFrDY,Original Coffee,"Vesterbrogade 3, 1630 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",3.4,21,https://maps.google.com/?cid=3939600483993162985&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,35.2,0.698
Original Coffee,"Store Kongensgade 124, 1264 København",55.688929,12.589768,osm,yes,google,cafe,node,8790043210,Original Coffee,,,ChIJk85nwwhTUkYRZsMzon1U1Ps,Original Coffee,"Store Kongensgade 124, 1264 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4.5,258,https://maps.google.com/?cid=18146221697151517542&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,2.3,1.0
Original Coffee,"Stuen Lokation i stueetagen hos STAY Nordhavn, Stubkaj 7H, 7G, 2150 København",55.709793,12.5948266,osm,yes,osm,cafe,node,10743945794,Original Coffee Stubkaj,,yes,ChIJeVwVBfVTUkYR1zjlD5qmJh0,Original Coffee,"Stuen Lokation i stueetagen hos STAY Nordhavn, Stubkaj 7H, 7G, 2150 København",,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4.3,48,https://maps.google.com/?cid=2100549456836770007&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,9.7,0.789
Original Coffee Bredgade,"Bredgade 36, 1260 København",55.6837495,12.5899752,osm,yes,osm+google,cafe,node,4314938986,Original Coffee,,yes,ChIJ23b5diJTUkYRC-lUiOU2N-s,Original Coffee Bredgade,"Bredgade 36, 1260 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4.5,615,https://maps.google.com/?cid=16949076082094827787&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,12.1,0.769
Original Coffee Christianshavn,"Overgaden Neden Vandet 41, 1414 København",55.6735305,12.5919187,osm,yes,osm+google,cafe,node,12954791139,Original Coffee Christianshavn,,yes,ChIJDU7OUbZTUkYR_z1EePJdq4o,Original Coffee Christianshavn,"Overgaden Neden Vandet 41, 1414 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4.3,65,https://maps.google.com/?cid=9992183494232784383&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,1.3,1.0
Original Coffee Dosseringen,"Sortedam Dossering 9, st, th, 2200 København",55.688135,12.56342,osm,yes,google,cafe,node,4392868874,Original Coffee Dosseringen,,,ChIJVwcE0gZTUkYRiRkO0STSQ40,Original Coffee Dosseringen,"Sortedam Dossering 9, st, th, 2200 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4.3,389,https://maps.google.com/?cid=10179210638355470729&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,6.8,1.0
Original Coffee Hellerup,"Strandvejen 149, 2900 Hellerup",55.7301411,12.5762868,osm,yes,google,cafe,node,3977368510,Original Coffee Hellerup,,,ChIJUUa4vX1SUkYR-sHrY4tD7-8,Original Coffee Hellerup,"Strandvejen 149, 2900 Hellerup",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4.4,223,https://maps.google.com/?cid=17289111760454533626&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,3.9,1.0
Original Coffee Illum 4. Sal,"4. sal Illum, Østergade 52, 1001 København",55.6792917,12.5808619,osm,yes,google,cafe,node,4398227667,Original Coffee Rooftop,,,ChIJF1VVPhdTUkYRgYSlNoDaQNA,Original Coffee Illum 4. Sal,"4. sal Illum, Østergade 52, 1001 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4.2,704,https://maps.google.com/?cid=15006234202605978753&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,25.0,0.64
Original Coffee Illum 4. Sal,"4. sal Illum, Østergade 52, 1001 København",55.679308,12.5805899,osm,yes,google,cafe,node,4160156936,Original Coffee Illum 2,,,ChIJF1VVPhdTUkYRgYSlNoDaQNA,Original Coffee Illum 4. Sal,"4. sal Illum, Østergade 52, 1001 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4.2,704,https://maps.google.com/?cid=15006234202605978753&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,18.8,0.88
Original Coffee Istedgade,"Istedgade 64, 1650 København",55.6696657,12.5545803,osm,yes,google,cafe,node,8140256634,Original Coffee,,,ChIJHySiZVxTUkYRvUm-GEcEPgw,Original Coffee Istedgade,"Istedgade 64, 1650 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4.4,97,https://maps.google.com/?cid=882147280415508925&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,3.3,0.75
Original Coffee Nordhavn,"Göteborg Pl. 6, 2150 København",55.706913,12.597788,osm,yes,osm+google,cafe,node,5626862948,Original Coffee,,yes,ChIJ-Zycj-lSUkYR5gotjeKKZvo,Original Coffee Nordhavn,"Göteborg Pl. 6, 2150 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4.4,292,https://maps.google.com/?cid=18043261662742252262&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,6.0,0.769
Original Coffee Orientkaj,"Alexandriagade 8, 2150 København",55.7122042,12.594303,osm,yes,google,cafe,node,11748385717,Original Coffee Orientkaj,,,ChIJkZ_PiotTUkYRgYdI5dQZZDg,Original Coffee Orientkaj,"Alexandriagade 8, 2150 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4.6,62,https://maps.google.com/?cid=4063401165965526913&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,36.9,1.0
Original Coffee Strandlodsvej,"Strandlodsvej 13z, 2300 København",55.6652455,12.6220178,osm,yes,osm+google,cafe,node,10790042795,Original Coffee,,yes,ChIJyZsiIFutU0YR-nhzfolaJXI,Original Coffee Strandlodsvej,"Strandlodsvej 13z, 2300 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.2,102,https://maps.google.com/?cid=8225079841040595194&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,0.4,0.682
Original Coffee Vandkunsten,"Vandkunsten 4, 1467 København",55.6763041,12.5744318,osm,yes,google,cafe,node,12917889931,Original Coffee Vandkunsten,,,ChIJZQzncGtTUkYRSDOGhtA7c6U,Original Coffee Vandkunsten,"Vandkunsten 4, 1467 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4.5,72,https://maps.google.com/?cid=11921938405376013128&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,4.7,1.0
Osborne,"Elmegade 23, 2200 København",55.6902991,12.5595621,osm,yes,google,bar,node,4723359794,Osborne,,no,ChIJHUUXnwBTUkYR7SOXV7X6-9M,Osborne,"Elmegade 23, 2200 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.3,136,https://maps.google.com/?cid=15275078217922716653&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,2.6,1.0
Oscar Bar & Café,"Regnbuepladsen 9, 1550 København",55.6757728,12.5715987,osm,yes,google,cafe,node,893968357,Oscar,,,ChIJVe0JIxJTUkYR3nhJKASkrDA,Oscar Bar & Café,"Regnbuepladsen 9, 1550 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.3,1055,https://maps.google.com/?cid=3507358547577501918&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,7.3,0.455
Osteria 16,"Sønder Blvd. 54, 1720 København",55.6665803,12.5519728,osm,yes,google,restaurant,node,12986437043,Osteria 16 Sønderbouldevard,,,ChIJ80kiSUFTUkYR9HFEuvYKJLE,Osteria 16,"Sønder Blvd. 54, 1720 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""400""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""800""}}",4.5,162,https://maps.google.com/?cid=12764339298678108660&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,9.3,0.541
Osteria 16,"Haderslevgade 16, 1671 København",55.667618,12.545708,osm,yes,osm,restaurant,node,4007924191,Osteria 16,,yes,ChIJfxWl2J1TUkYRwqEg350N55A,Osteria 16,"Haderslevgade 16, 1671 København",,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""400""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""800""}}",4.5,606,https://maps.google.com/?cid=10441329232786268610&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,7.2,1.0
Oysters & Grill,"Sjællandsgade 1B, 2200 København",55.6928738,12.551605,osm,yes,google,restaurant,node,1448400019,Oysters & Grill,,,ChIJUwzag6xTUkYRNhRQkvS1bpY,Oysters & Grill,"Sjællandsgade 1B, 2200 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""800""}}",4.4,1705,https://maps.google.com/?cid=10839801415158731830&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,2.4,1.0
PS Bar & Grill - Østerbro,"Østerbrogade 106, 2100 København",55.7030598,12.577698,osm,yes,osm+google,cafe,node,5258297788,PS Østerbro,,yes,ChIJSZ1dYvpSUkYRRoQCAgSoCdY,PS Bar & Grill - Østerbro,"Østerbrogade 106, 2100 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""500""}}",3.9,700,https://maps.google.com/?cid=15423043134074029126&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,3.3,0.611
Palazzo Diner,"Axeltorv 6, 1609 København",55.676297,12.5644945,osm,yes,google,cafe,node,10790371328,Palace Diner,,,ChIJWdUXa7dTUkYR4Whp4eu_D5Y,Palazzo Diner,"Axeltorv 6, 1609 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""500""}}",4.5,1060,https://maps.google.com/?cid=10813072250159851745&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,9.4,0.8
Palmares Cykelcafe & Bikefit,"Marmorvej 21, st tv, 2100 København",55.7037909,12.5956146,osm,yes,google,cafe,node,8112535205,Pamarés,,,ChIJp3kSymBTUkYRRuuKTbtaJbY,Palmares Cykelcafe & Bikefit,"Marmorvej 21, st tv, 2100 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4.8,52,https://maps.google.com/?cid=13124996449547512646&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,7.8,0.324
Paludan Bog & Café,"Fiolstræde 10, 1171 København",55.6803897,12.5732256,osm,yes,osm+google,cafe,node,894404556,Café Paludan,,yes,ChIJl5zhPxBTUkYRiFbi-rjg9Nw,Paludan Bog & Café,"Fiolstræde 10, 1171 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.5,5937,https://maps.google.com/?cid=15921597667749287560&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,3.0,0.467
Paludan Bog & Café,"Fiolstræde 10, 1171 København",55.6805124,12.5731699,osm,yes,google,cafe,node,1628841888,Den Franske Bogcafe,,,ChIJl5zhPxBTUkYRiFbi-rjg9Nw,Paludan Bog & Café,"Fiolstræde 10, 1171 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.5,5937,https://maps.google.com/?cid=15921597667749287560&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,16.7,0.526
Panache,"Guldbergsgade 23, kl. th, 2200 København",55.6919446,12.5570701,osm,yes,google,bar,node,12798373370,Panache,,,ChIJAY8t2txTUkYRX3BuTRv0orQ,Panache,"Guldbergsgade 23, kl. th, 2200 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",5,52,https://maps.google.com/?cid=13016234271154532447&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,1.3,1.0
Papa Ramen,"Skydebanegade 16, 1709 København",55.668575,12.5541382,osm,yes,google,restaurant,node,4081959050,Papa Ramen,,,ChIJXf3_RXRTUkYRXEJVH16cfPQ,Papa Ramen,"Skydebanegade 16, 1709 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.3,685,https://maps.google.com/?cid=17617127770433077852&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,3.8,1.0
Parterre Christianshavn,"Overgaden Oven Vandet 90, 1415 København",55.6753303,12.5961531,osm,yes,google,cafe,node,4004982522,Parterre,,,ChIJyaV5lTtTUkYRvesDfWALMJ0,Parterre Christianshavn,"Overgaden Oven Vandet 90, 1415 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.4,536,https://maps.google.com/?cid=11326565571878972349&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,6.5,0.516
Pasta Mania,"Elmegade 6A, 2200 København",55.6895249,12.558191,osm,yes,osm,bar,node,8706595479,Bar Vivant,,yes,ChIJh8vwBapTUkYR0MX_N-UX_Ng,Pasta Mania,"Elmegade 6A, 2200 København",,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.1,177,https://maps.google.com/?cid=15635398279577978320&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,14.7,0.381
Pastabro,"Halmtorvet 46, 1700 København",55.6689057,12.5570312,osm,yes,google,restaurant,node,12688411001,Pastabro,,,ChIJSdk1zZdTUkYRCWR7NmfAYx0,Pastabro,"Halmtorvet 46, 1700 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.8,644,https://maps.google.com/?cid=2117747799322485769&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,4.2,1.0
Pastis,"Gothersgade 52, 1304 København",55.6825061,12.582179,osm,yes,osm+google,restaurant,node,898930444,Pastis,,yes,ChIJxwYLkhlTUkYRH3b6r8kqvBs,Pastis,"Gothersgade 52, 1304 København",True,PRICE_LEVEL_EXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""900""}}",4.3,834,https://maps.google.com/?cid=1998519380374877727&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,5.3,1.0
